id;month_year;employee_id;employee_name;gender;age;salary;function_group;company_name;company_city;company_state;company_type;const_site_category;pay_month
317762023-01-01;01/01/2023;31776;Kian Yu;Male;25;1218,66;Administration;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
298712023-01-01;01/01/2023;29871;Demetrius Park;Male;28;1212;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
330982023-01-01;01/01/2023;33098;Whitney Ferguson;Female;27;1827,99;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
330672023-01-01;01/01/2023;33067;Vivian Nichols;Female;21;1963,39;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
331142023-01-01;01/01/2023;33114;Priscilla Herrera;Female;33;1489,47;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
275042023-01-01;01/01/2023;27504;Darren Reid;Male;31;1859;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
317772023-01-01;01/01/2023;31777;Maximiliano Woodward;Male;20;1333,2;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
310632023-01-01;01/01/2023;31063;Dylon Orozco;Male;35;1239,33;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
311022023-01-01;01/01/2023;31102;Carlton Stafford;Male;24;1239,33;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
321572023-01-01;01/01/2023;32157;Madeline McKnight;Female;38;2098,8;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
313582023-01-01;01/01/2023;31358;Mikel Arias;Male;21;950;Trainees;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
278102023-01-01;01/01/2023;27810;Steven Carter;Male;18;950;Trainees;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
284232023-01-01;01/01/2023;28423;Norman Gates;Male;24;1196,52;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
300272023-01-01;01/01/2023;30027;Dane Chandler;Male;38;1212;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
260912023-01-01;01/01/2023;26091;Jaylon Oconnor;Male;30;1212;Machine Operators;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
329922023-01-01;01/01/2023;32992;Mallory Ellis;Female;33;2098,8;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
259842023-01-01;01/01/2023;25984;Kyler Day;Male;37;1859;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
329932023-01-01;01/01/2023;32993;April Stevens;Female;29;2098,8;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
232002023-01-01;01/01/2023;23200;Gaige McMahon;Male;29;2028,84;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
231472023-01-01;01/01/2023;23147;Oliver May;Female;37;1859;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
319822023-01-01;01/01/2023;31982;Vincenzo Rowland;Male;33;1083,25;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
216622023-01-01;01/01/2023;21662;Elian Cross;Female;23;1859;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
216252023-01-01;01/01/2023;21625;Fidel David;Male;27;1679,04;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
231732023-01-01;01/01/2023;23173;Todd Daniel;Male;34;1859;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
216682023-01-01;01/01/2023;21668;Neal Dunlap;Male;23;2028,84;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
216432023-01-01;01/01/2023;21643;Felipe Blair;Male;27;1053,43;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
330412023-01-01;01/01/2023;33041;Adrianna Murray;Female;23;2956,8;Production Supervisors;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
215912023-01-01;01/01/2023;21591;Walker Simon;Male;25;1859;Production Supervisors;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
310622023-01-01;01/01/2023;31062;Mitchel Barry;Male;37;2720;Production Supervisors;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
332222023-01-01;01/01/2023;33222;Celeste Ryan;Female;22;950;Trainees;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
216502023-01-01;01/01/2023;21650;Mateo Dennis;Male;35;3831,08;Production Supervisors;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
329132023-01-01;01/01/2023;32913;Christine Ford;Female;22;1036,98;Machine Operators;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
271372023-01-01;01/01/2023;27137;Jonah Warren;Male;26;1212;Machine Operators;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
325862023-01-01;01/01/2023;32586;Miranda Sanchez;Female;33;1236,4;Machine Operators;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
247812023-01-01;01/01/2023;24781;Malachi Shelton;Male;38;1859;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
331692023-01-01;01/01/2023;33169;Alissa Stephens;Female;35;1354,06;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
323972023-01-01;01/01/2023;32397;Maya Wright;Female;32;1895,69;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
231952023-01-01;01/01/2023;23195;Damion Moss;Male;24;1859;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
237552023-01-01;01/01/2023;23755;Marshall Nunez;Male;20;1859;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
329262023-01-01;01/01/2023;32926;Kristina Marshall;Female;32;1760,28;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
237532023-01-01;01/01/2023;23753;Francis Doyle;Male;35;1212;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
327892023-01-01;01/01/2023;32789;Rebekah Long;Female;24;1236,4;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
324162023-01-01;01/01/2023;32416;Melanie King;Female;25;1116,75;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
327402023-01-01;01/01/2023;32740;Camryn Gutierrez;Female;22;1153,97;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
329082023-01-01;01/01/2023;32908;Natalia Harrison;Female;26;1036,98;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
330442023-01-01;01/01/2023;33044;Asia McDonald;Female;23;1302;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
277532023-01-01;01/01/2023;27753;Warren Rodgers;Male;28;1212;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
236852023-01-01;01/01/2023;23685;Reid Rojas;Male;24;1212;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
276312023-01-01;01/01/2023;27631;Ronaldo Bender;Male;25;1195,19;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
282432023-01-01;01/01/2023;28243;Tate McLaughlin;Female;25;1212;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
314762023-01-01;01/01/2023;31476;Matteo Hahn;Male;28;1195,19;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
272942023-01-01;01/01/2023;27294;Frederick McKinney;Male;28;1212;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
329202023-01-01;01/01/2023;32920;Nina Owens;Female;19;1036,98;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
313532023-01-01;01/01/2023;31353;Justyn Velazquez;Male;27;1236,4;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
311982023-01-01;01/01/2023;31198;Clifford English;Male;22;1236,4;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
312672023-01-01;01/01/2023;31267;Don Weeks;Male;27;2619,35;Production Supervisors;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2023-01
316602023-01-01;01/01/2023;31660;Paxton Ali;Male;23;1916,13;Administration;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
294182023-01-01;01/01/2023;29418;Bennett Yang;Male;22;1870;Administration;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
285372023-01-01;01/01/2023;28537;Maximilian Hines;Male;23;950;Trainees;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
285072023-01-01;01/01/2023;28507;Deven Farmer;Male;19;950;Trainees;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
281432023-01-01;01/01/2023;28143;Issac Brady;Male;31;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
272452023-01-01;01/01/2023;27245;Cedric Molina;Male;30;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
284602023-01-01;01/01/2023;28460;Sawyer Goodwin;Male;26;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
91342023-01-01;01/01/2023;9134;Mohamed Blake;Male;26;2461,3;Administration;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
305412023-01-01;01/01/2023;30541;Titus Randall;Male;29;2900;Production Supervisors;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
287952023-01-01;01/01/2023;28795;Wade Wolf;Male;27;3109,92;Production Supervisors;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
297832023-01-01;01/01/2023;29783;Uriel Juarez;Male;25;3747,8;Production Supervisors;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
272012023-01-01;01/01/2023;27201;Tomas Hodges;Male;23;3385,11;Production Supervisors;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
314612023-01-01;01/01/2023;31461;Prince Harding;Male;21;950;Trainees;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
234172023-01-01;01/01/2023;23417;Jade Green;Female;31;2103,2;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
318102023-01-01;01/01/2023;31810;Rasheed Nixon;Male;34;1986,6;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
327832023-01-01;01/01/2023;32783;Alejandra Foster;Female;31;1542,35;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
280392023-01-01;01/01/2023;28039;Marquise Carson;Female;28;1221;Assistants;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
288132023-01-01;01/01/2023;28813;Rogelio Duran;Male;21;1221;Assistants;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
233392023-01-01;01/01/2023;23339;Allan Cannon;Male;26;2013,2;Production Supervisors;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
290362023-01-01;01/01/2023;29036;Noe Hammond;Male;30;1870;Machine Operators;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
233292023-01-01;01/01/2023;23329;Brayan Saunders;Male;36;1870;Machine Operators;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
274092023-01-01;01/01/2023;27409;Alfonso Carrillo;Male;34;1870;Machine Operators;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
280272023-01-01;01/01/2023;28027;Terrence Mack;Male;25;1870;Machine Operators;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
180092023-01-01;01/01/2023;18009;Neil Mejia;Male;37;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
308742023-01-01;01/01/2023;30874;Latrell Dillon;Male;23;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
274162023-01-01;01/01/2023;27416;Marlon Chan;Male;23;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
286142023-01-01;01/01/2023;28614;Leonel McCormick;Male;28;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
326222023-01-01;01/01/2023;32622;Gabriela Baker;Female;22;2103,2;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
290102023-01-01;01/01/2023;29010;Tristin French;Male;35;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
288742023-01-01;01/01/2023;28874;Leon Frank;Male;31;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
286182023-01-01;01/01/2023;28618;Eugene Strickland;Male;36;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
307052023-01-01;01/01/2023;30705;Darrius Hensley;Male;33;1181,61;Assistants;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
233872023-01-01;01/01/2023;23387;Tyree Wise;Male;27;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
300062023-01-01;01/01/2023;30006;Ernest Bowers;Male;31;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
294262023-01-01;01/01/2023;29426;Will Harrington;Male;31;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
310962023-01-01;01/01/2023;31096;Adonis Jacobson;Male;32;1496;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
307002023-01-01;01/01/2023;30700;Rhett Atkins;Male;37;1809,68;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
308812023-01-01;01/01/2023;30881;Perry Shields;Male;32;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
298392023-01-01;01/01/2023;29839;Leonard Deleon;Male;24;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
308722023-01-01;01/01/2023;30872;German Melton;Male;36;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
312092023-01-01;01/01/2023;31209;Glen Villanueva;Male;28;1986,6;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
299772023-01-01;01/01/2023;29977;Keenan McGuire;Male;24;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
302302023-01-01;01/01/2023;30230;Tyrell Ingram;Male;21;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
298432023-01-01;01/01/2023;29843;Harold Hogan;Male;36;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
301642023-01-01;01/01/2023;30164;Pierce Hampton;Male;25;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
310072023-01-01;01/01/2023;31007;Devante Kemp;Male;25;1683;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
301742023-01-01;01/01/2023;30174;Adan Waters;Male;27;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
299782023-01-01;01/01/2023;29978;Jonas Patton;Male;28;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
308712023-01-01;01/01/2023;30871;Quinten Oneill;Male;34;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
299712023-01-01;01/01/2023;29971;Jerome Barton;Male;30;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
181132023-01-01;01/01/2023;18113;Davon Rowe;Male;37;1870;Professionals;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2023-01
